date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,a2c_mean,a2c_sd
2023-01-05,1007729.5277694104,1008255.506728031,1009328.9206085674,1007781.837528034,1008179.5194506675,1008255.0624169421,576.02201592041
2023-01-06,1002426.6151230508,1003782.3477311193,1003682.8640782916,1002589.4014441576,1003042.631498096,1003104.771974943,551.8449644501638
2023-01-09,1016012.9930289886,1017562.8267628496,1016964.9379783992,1016688.6149158692,1017045.5306470242,1016854.9806666262,507.16205424700047
2023-01-10,1017899.1415043318,1019496.0392224214,1018554.1302634082,1018594.0320428824,1018951.3994554842,1018698.9484977055,523.5945224385954
2023-01-11,1015841.8396075724,1017312.6542352084,1015896.1388819366,1016624.4130564948,1017248.3454036288,1016584.6782369681,632.1198764079346
2023-01-12,1020181.5152738546,1022054.8601984665,1022415.6733382812,1021617.106068284,1022367.6542590036,1021727.361827578,823.7475604283184
2023-01-13,1034168.044448726,1035925.3380317392,1036030.9258970212,1034022.1953367374,1034606.9170227728,1034950.6841473995,861.3552852711543
2023-01-17,1038175.0352848362,1039300.0310350606,1039406.8694475272,1037202.685342092,1037839.4117716864,1038384.8065762406,851.0133280557255
2023-01-18,1034030.6174029324,1035649.8610540028,1035784.2230515731,1033369.8555389176,1034366.0700650624,1034640.1254224976,936.8796478065997
2023-01-19,1033917.3176611584,1035663.07521092,1038124.914351894,1033079.3223997998,1034586.9412106804,1035074.3141668905,1744.0737667421756
2023-01-20,1035301.5883244962,1036746.5815379512,1039026.6542117724,1034184.332944194,1035872.10807336,1036226.2530183548,1628.6712154265492
2023-01-23,1032950.5542454984,1034473.9072758546,1038494.0382565076,1032661.2667762978,1034637.9941669127,1034643.5521442143,2080.901282538329
2023-01-24,1032627.5824509106,1034410.1813232292,1037308.2163149016,1032441.347960657,1035341.1024943446,1034425.6861088086,1806.5426979220945
2023-01-25,1036879.7855209498,1038724.9269276956,1043052.0115363748,1037038.1699070674,1039661.310342228,1039071.240846863,2247.242955897758
2023-01-26,1039048.8567737178,1040861.2069814106,1045036.3341976512,1039280.821856892,1042016.8534162022,1041248.8146451749,2181.661654158147
2023-01-27,1037020.2185735708,1038676.8981744702,1042578.9842909452,1037296.4255393716,1040012.1496175274,1039116.935239177,2034.2714362290337
2023-01-30,1037198.523148143,1038852.1653570224,1042696.3241515616,1037369.2377183846,1040166.5156130664,1039256.5531976356,2030.814257456376
2023-01-31,1032369.7995861856,1033950.4631884508,1038008.439637788,1032682.0273666716,1035024.0047323772,1034406.9469022946,2033.971694119
2023-02-01,1038326.1198948432,1039543.4621257754,1043848.933306166,1038680.2527709664,1040441.0679018144,1040167.967199913,1980.8986735153626
2023-02-02,1047869.4099258172,1048816.921026735,1053301.2720236578,1048077.1215489518,1049700.899303551,1049553.1247657426,1981.2078277925414
2023-02-03,1046440.4681992942,1047743.2562728948,1052263.3003061311,1045292.2327687672,1048560.9677261672,1048060.0450546509,2379.17832053328
2023-02-06,1031327.132307252,1033165.1166030974,1038348.705864871,1030771.2483809198,1033958.1270600932,1033514.0660432468,2683.2229127563387
2023-02-07,1026027.8644288636,1027718.2553853856,1032590.236951436,1025805.4527416208,1029523.2110950944,1028333.00412048,2514.785278998153
2023-02-08,1030530.8540862089,1031229.6675643558,1035082.7461669492,1029557.8333061814,1033191.5453518336,1031918.5292951058,1980.196799025185
2023-02-09,1029067.8501956369,1030175.8364558688,1034536.1992975326,1028146.4439585898,1031935.2112416324,1030772.3082298521,2266.068768719248
2023-02-10,1023246.5920831788,1024686.320979324,1028265.1985871446,1022698.779751184,1026110.2243798036,1025001.423156127,2018.046498199618
2023-02-13,1022111.490826226,1023554.895040705,1025837.5070985118,1021540.9331519204,1024636.2191091734,1023536.2090453074,1582.2320898797702
2023-02-14,1023637.5955291024,1024938.6659680688,1028234.5242239196,1022995.8102750208,1026256.7118169488,1025212.661562612,1881.065182518971
2023-02-15,1021790.7279441208,1023317.7537636702,1026417.4250201746,1021473.0525540656,1024534.8967804104,1023506.7712124884,1824.5816752394385
2023-02-16,1016778.6476773042,1018208.7408436658,1020932.5834045252,1016916.664198328,1019580.9417588268,1018483.5155765299,1589.929331807936
2023-02-17,1011265.3688802612,1012729.0029227488,1014542.625417061,1011663.690442772,1013986.1644377308,1012837.3704201147,1271.855286148802
2023-02-21,1012497.0723153474,1013771.0336832365,1015732.3839308504,1012727.382068502,1015169.0750823644,1013979.3894160602,1288.1413160286475
2023-02-22,1002891.1106103128,1004341.3677710906,1005363.7826130788,1003846.0368926612,1005265.7793007626,1004341.6154375812,921.7881524653893
2023-02-23,1002883.2110500536,1004326.7709514784,1006809.2414822854,1003973.7692869444,1005206.2244326638,1004639.8434406851,1315.6368654434482
2023-02-24,1006303.0727498058,1007391.3676465896,1010602.2676491432,1007394.6355038508,1008362.4897912436,1008010.7666681266,1450.4535682391347
2023-02-27,997032.7050376392,998270.9779394276,1001168.8445858664,998468.7968901732,999472.2001156952,998882.7049137603,1381.4462333544361
2023-02-28,999192.519543934,1000499.3620894012,1003230.2434743764,1000525.4274105728,1001661.9055934338,1001021.8916223437,1352.963548156269
2023-03-01,1000534.939491395,1002040.6164363716,1004818.4506244378,1001945.2560224708,1003105.444096556,1002488.9413342463,1422.7720353721418
2023-03-02,998511.4570255644,1000094.5318384396,1002243.6721761297,999742.698526712,1001422.7904887352,1000403.0300111162,1306.6852844391187
2023-03-03,996814.8466563908,998584.38362589,1001373.6606571068,998555.726374324,999942.8656813892,999054.29659902,1526.6650690245378
2023-03-06,1009406.059288943,1011573.3017698328,1013407.0017262388,1010167.3069024,1011012.7656740766,1011113.2870722983,1363.2571417931892
2023-03-07,1006381.7546704942,1008351.117417364,1010386.7922317908,1007326.0981761728,1008271.5322898414,1008143.4589571327,1331.4465543653537
2023-03-08,1000190.5473325342,1001965.5346629638,1003473.8793476374,999811.1114004932,1001365.7597693644,1001361.3665025985,1311.6293224718684
2023-03-09,1000517.8559100328,1002294.0107962568,1003576.7372421464,1000043.6742449392,1001493.5233396888,1001585.1603066127,1264.3229803984407
2023-03-10,999768.3120168844,1002649.3534743156,1004116.327988036,999906.8178026796,1002012.787643579,1001690.7197850989,1660.3758201017952
2023-03-13,1008565.1761143882,1013852.3165635264,1014064.2286859526,1008237.1012385484,1011546.1414613386,1011252.9928127509,2492.6061789875175
2023-03-14,1014850.521899041,1020407.5957768236,1021705.2434367028,1015087.4284777376,1018287.8968470604,1018067.7372874732,2756.358990570643
2023-03-15,1013373.3277930852,1017413.7706032308,1017345.0830462608,1012494.0247376496,1014972.0296683776,1015119.6471697207,2009.0237737011466
2023-03-16,1017819.1067396144,1023767.170211925,1021802.878049014,1017806.0117598104,1020467.5816068852,1020332.5496734498,2309.8704123416633
2023-03-17,1019956.7544848124,1025569.1699265478,1024524.6403034708,1019651.1640981304,1022145.9069129408,1022369.5271451805,2372.475594304224
2023-03-20,1027953.9468327084,1034501.0767545876,1033135.6604346096,1028641.2049703164,1030378.9739282998,1030922.1725841044,2530.4673746920366
2023-03-21,1028229.444903939,1034425.5344773976,1033682.9366819344,1029565.3674328742,1030783.681448136,1031337.3929888562,2372.5178780911183
2023-03-22,1024674.620325032,1029402.274475811,1029077.9993248328,1024906.7478596336,1026262.5667112516,1026864.8417393122,2016.4606658814262
2023-03-23,1027259.0205427198,1033992.1247459736,1033767.1303135116,1029814.2235573576,1031202.3569273016,1031206.9712173728,2523.393613412859
2023-03-24,1030728.0324479352,1037781.140090708,1037877.1958555648,1033800.6656561296,1034627.3472822942,1034962.8762665264,2677.0537917562547
2023-03-27,1030627.045845686,1037239.8942343184,1037611.2315370768,1033352.1443834922,1034127.7274500092,1034591.6086901166,2592.325387804211
2023-03-28,1023196.3907158428,1027893.773015863,1030404.0282003738,1025990.6407812834,1026499.1004951828,1026796.7866417092,2362.9181018709214
2023-03-29,1024667.1110633572,1030564.3419663772,1032719.4753293165,1028714.8775746116,1029120.0863318112,1029157.1784530947,2646.801059558696
2023-03-30,1024404.9557572164,1028916.4509763136,1034110.2795817292,1027374.0392740652,1027105.1342939176,1028382.1719766485,3211.294954690795
2023-03-31,1028634.6983489912,1033125.2445586056,1037759.1626848876,1030732.2117824424,1031096.5573967664,1032269.5749543387,3092.5564690669166
2023-04-03,1033644.6084583502,1037328.8357446552,1043255.9325091768,1034807.3901036612,1035669.1390735696,1036941.1811778825,3378.310453405923
2023-04-04,1037394.1073466188,1041115.8522985034,1047130.7859954762,1038392.9749987356,1039526.5312380422,1040712.0503754752,3439.6376298519435
2023-04-05,1041537.044846342,1046240.5300563824,1052013.9656487163,1043349.1537418432,1044176.606917204,1045463.4602420976,3607.10354426508
2023-04-06,1043134.5527412384,1047868.0066735516,1054341.617334165,1045191.063692483,1045779.6595509546,1047262.9799984784,3847.3406959909184
2023-04-10,1042032.7569542142,1046400.2041667174,1053318.2823371622,1044046.0664163316,1044484.886218588,1046056.4392186027,3887.259611058755
2023-04-11,1034482.211294921,1038599.8807663048,1045941.4126590252,1036629.4806950204,1037208.3021005116,1038572.2575031566,3915.825450861414
2023-04-12,1035619.5749636684,1039882.8362597836,1047175.7282603356,1037995.1344927856,1038661.6604255048,1039866.9868804157,3909.350405780794
2023-04-13,1036626.7746546858,1040730.387077186,1047770.2314668082,1038938.0786853724,1039356.1880520998,1040684.3319872305,3781.2492887815124
2023-04-14,1041291.3213516774,1044983.1937494348,1051550.7656234305,1043455.8189642936,1043361.7300097572,1044928.5659397186,3513.1188288136414
2023-04-17,1033446.9122923234,1036888.5831433502,1043780.3600235753,1035712.6365198632,1035514.7610476458,1037068.6506053517,3534.1138343632906
2023-04-18,1029833.1874226097,1033057.0033639724,1039991.8715132196,1031985.1180323892,1031862.3798742206,1033345.9120412823,3482.645770055647
2023-04-19,1031819.1160759424,1035046.9503434888,1042073.1696871422,1034030.958145014,1033988.401052274,1035391.7190607723,3502.7164238939736
2023-04-20,1029344.7919958988,1032518.3526733236,1039709.4952751104,1031557.5628526811,1031420.2162465068,1032910.083808704,3553.752202158973
2023-04-21,1031582.7411396652,1034652.8058271792,1042557.2028196624,1033443.849588146,1033019.7269384146,1035051.2652626134,3879.161281429028
2023-04-24,1028654.8033000224,1032182.5384969926,1039107.8015456878,1030378.9003375864,1030225.3542737778,1032109.8795908133,3673.1857569144904
2023-04-25,1030899.1494334274,1034548.6209361876,1042022.2234356864,1032754.104459907,1032439.3936860056,1034532.6983902429,3920.2356538652125
2023-04-26,1033066.2282087944,1036594.8550658808,1044418.0357997814,1035068.7164207344,1035072.4070341894,1036844.048505876,3949.425897837621
2023-04-27,1028505.3185484208,1032318.2659764494,1039406.2981166694,1030469.6262992424,1030309.2527877908,1032201.7523457145,3799.065496337615
2023-04-28,1029644.2076382586,1033878.7490288954,1039243.2253076693,1031883.5455975244,1031808.3012053652,1033291.6057555426,3263.5211456291186
2023-05-01,1030659.6887646808,1035585.889560644,1041372.147114372,1033421.7244892616,1033517.8301747416,1034911.4560207399,3589.8302979750056
2023-05-02,1019817.659576116,1024996.5094449637,1029471.4854936204,1024334.6441008176,1023857.262302382,1024495.51218358,3076.5843107643495
2023-05-03,1028386.609464232,1032807.012459386,1036338.0781443352,1032790.4308620032,1032005.6261213936,1032465.5514102699,2532.504858150042
2023-05-04,1032614.337003988,1036722.1318952224,1040499.095642288,1036457.9264842288,1035893.8784039392,1036437.4738859333,2509.585282426486
2023-05-05,1031944.9827544586,1035792.1909477976,1039155.1577569998,1035517.6552763386,1035157.5336820948,1035513.5040835378,2289.1214245185492
2023-05-08,1030189.3599921924,1034333.5745181914,1038695.314866143,1034806.2820993752,1033996.149169467,1034404.1361290738,2702.2844601954675
2023-05-09,1027062.3100482976,1030280.9116416269,1034121.1920019506,1031663.2843176548,1030973.995163183,1030820.3386345425,2282.2603288109076
2023-05-10,1026332.7163112178,1029842.3653613774,1033348.4724947932,1031298.0629695782,1030451.397878962,1030254.6030031856,2291.3184175777287
2023-05-11,1030527.5281174588,1034177.6088732376,1037249.538817292,1034996.8773612768,1034338.1950380002,1034257.9496414531,2164.465693029319
2023-05-12,1030884.2696129028,1033563.5426167184,1037893.1870805236,1034387.2342406344,1033806.692107366,1034106.985131629,2244.338020129034
2023-05-15,1026287.445402963,1029194.31333604,1032601.2247231584,1030181.1944794658,1029423.4647306512,1029537.5285344558,2024.5684859155897
2023-05-16,1024191.4644964912,1027429.7962836924,1030399.4709981168,1028698.5335618288,1027680.7737150084,1027680.0078110273,2032.9985530439976
2023-05-17,1018962.8247761932,1022254.4109556456,1024822.7752758682,1023722.8941028264,1022634.42098879,1022479.4652198646,1973.7597689578558
2023-05-18,1018830.1772146,1021185.9424542388,1025334.8863446524,1022978.0056035726,1020815.3869563524,1021828.8797146833,2192.958064987362
2023-05-19,1014956.2748796748,1017958.5661838924,1021562.7271173917,1018893.3598218173,1016437.3704483928,1017961.6596902336,2244.618313755924
2023-05-22,1016371.2551598318,1019316.354590987,1022617.6261698746,1020697.1110690412,1017963.3398050348,1019393.137358954,2157.7610707569943
2023-05-23,1014256.02644293,1017212.7747285638,1020234.3593013578,1018505.2357956704,1015654.9889413052,1017172.6770419653,2095.778938808364
2023-05-24,1012208.399167032,1015275.1264560596,1017911.5290525038,1016837.1433366312,1014185.5728999058,1015283.5541824264,1999.1049732249505
2023-05-25,1006628.037423075,1009861.2077374518,1012090.193188858,1011392.538822178,1008651.3469492604,1009724.6648241647,1956.3887449254687
2023-05-26,1004499.0910274454,1007914.9300392832,1009786.9637439062,1009724.2006674624,1006555.540454762,1007696.1451865718,2002.7247706889116
2023-05-30,1008379.8550646722,1012341.1189475658,1013992.0601104328,1014112.8766260071,1010768.2689386985,1011918.8359374754,2151.212959779682
2023-05-31,1012618.5815967938,1017013.322506607,1017971.0595867164,1018574.1961962824,1014976.4726906336,1016230.7265154065,2179.6242520094693
2023-06-01,1014081.272204088,1018461.4875909853,1019506.9075566244,1020141.5827831868,1016274.9684687986,1017693.2437207366,2233.015102763157
2023-06-02,1019026.698653246,1023429.5233471948,1024810.1065684212,1025167.815259574,1020927.697942501,1022672.3683541873,2353.943330983598
2023-06-05,1015991.1120142416,1020556.2259002272,1020340.9792054822,1022003.5328412044,1016890.9280910464,1019156.5556104403,2307.393193300335
