date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,ppo_mean,ppo_sd
2023-07-11,936963.184769836,950359.5533895324,962888.708479586,923468.6684511432,922756.0589020962,939287.2347984386,15546.921400969532
2023-07-12,940176.029364698,953235.4377515602,966048.1948770277,927276.0596410122,926017.752801228,942550.6948871051,15353.096939154619
2023-07-13,947736.9208853402,962452.7111080852,974976.5168568348,934684.5459809464,935287.560376575,951027.6510415564,15682.835288856428
2023-07-14,951766.9459523506,965803.579880722,979243.5723089372,938242.2664312848,937046.2859507836,954420.5301048156,16225.901088918155
2023-07-17,948169.9912094064,961797.540565573,975496.1869777197,934032.3091445074,932798.1911980913,950458.8438190594,16385.37845175017
2023-07-18,948760.8684167438,963076.5881077036,976562.660561819,935280.3936348584,933310.9839048076,951398.2989251865,16513.760383940364
2023-07-19,952883.3815651552,967448.0620584156,980829.057622715,939426.1161819716,935888.4293593456,955295.0093575206,16934.800720477757
2023-07-20,954968.115378768,967863.2889149294,981723.2404546868,939410.2303280308,934759.243949346,955744.8238051522,17490.295081333286
2023-07-21,947732.8442093632,963045.4213011882,974622.4812076212,934685.9270957094,929170.1342398376,949851.3616107439,17028.700847537835
2023-07-24,945206.4831679864,959703.4810135989,972348.0245507788,930710.9201533804,924726.5229731614,946539.0863717811,17705.915256590004
2023-07-25,944681.5089065356,959307.3767414856,971299.8643172948,928439.4132954264,923568.4490461168,945459.3224613719,18049.90222454694
2023-07-26,945626.3692703564,960833.025315943,972866.6051450212,929467.1877516296,925345.474277192,946827.7323520284,18102.432551483522
2023-07-27,948438.7863835248,961591.4897793938,974220.5288833457,931504.0449784186,925737.8297007604,948298.5359450886,18109.18221670944
2023-07-28,942554.5792208,957318.0367496812,965618.0003195556,924340.4616491772,918456.7924624844,941657.5740803396,18211.619287903482
2023-07-31,945444.4900952824,958664.479340742,967269.5735466252,925273.91889249,921279.1334912258,943586.3190732731,18025.841384085852
2023-08-01,943849.243107424,956218.9803192604,966647.7769884048,923695.6399026766,921085.306183739,942299.389300301,17805.268086129825
2023-08-02,935308.3364388698,949919.3824389642,960104.9272225328,916273.0124946154,915145.268097666,935350.1853385295,17873.095454632716
2023-08-03,930286.8064653357,942195.875534737,955000.6383109262,909829.6839928908,909664.3973131308,929395.4803234041,17846.034395512048
2023-08-04,924071.326213252,936083.7047127448,951365.6218708272,906119.145478938,900652.4259517863,923658.4448455097,18757.127392610044
2023-08-07,929721.1111571664,942858.1259832208,956112.9932186652,912479.8776245668,907671.230675396,929768.6677318029,18179.98158489208
2023-08-08,927449.2691033828,940670.7247798318,953190.6692929008,909086.5744242691,906427.1752977998,927364.882579637,17980.589269227843
2023-08-09,925851.8014600608,940010.8274650978,950780.3431027834,905622.8982132314,902983.5062905592,925049.8753063467,18712.89517201041
2023-08-10,924779.1935801782,936848.9914034134,948527.1225319866,904778.9444797364,900581.7429332342,923103.1989857098,18336.444265350285
2023-08-11,921107.020646576,931675.5291317798,942967.9268389128,898529.0672147416,897096.456066382,918275.1999796784,18087.386446550983
2023-08-14,920164.5207404622,930421.3811121702,941715.5634993876,897339.692050492,896748.6105643575,917277.9535933739,17873.25898268352
2023-08-15,919828.0721415397,928315.8980343646,940583.0416625608,895284.9276090935,895299.2146065109,915862.230810814,18045.516099115805
2023-08-16,914852.345968681,921558.9757633242,934493.9950997336,891604.3594823106,890514.080980966,910604.7514590031,17166.14683893412
2023-08-17,908620.0175398666,915117.2912479056,928066.190159108,886819.5685132971,884575.6871164712,904639.7509153297,16700.568771344097
2023-08-18,907219.4259838846,912251.0304690626,924516.5596584978,884200.4617350458,881959.0027970998,902029.296128718,16478.970429914767
2023-08-21,907940.9872656444,913246.4360524667,924812.5092749846,884503.7773597422,882556.2335419729,902611.9886989621,16519.645534378218
2023-08-22,906670.2616433837,907883.51011193,921539.4276861044,884579.6907709978,879149.441681893,899964.4663788617,15767.78026752464
2023-08-23,907663.5759977832,909129.2452976856,923667.0263883468,885414.0771147333,879404.6135802796,901055.7076757659,16331.247040902994
2023-08-24,920030.434505582,919999.4151839876,935749.3111486634,891914.643561841,888998.5398497138,911338.4688499576,18015.59822293447
2023-08-25,913142.1855073256,913605.269532775,929859.0355171084,884356.5020117686,883960.3641484404,904984.6713434836,18039.604244694816
2023-08-28,914354.7935271804,912708.0986241542,930327.215450667,885202.654191382,884274.3477062267,905373.421899922,17939.816795675786
2023-08-29,914701.2971383668,913437.2576989612,932212.19208459,886126.1996921342,885215.3472741657,906338.4587776435,18135.607757888833
2023-08-30,921071.8572543912,919842.0092035332,937735.2883993872,893923.8467743007,891343.6822506036,912783.3367764432,17643.48869848777
2023-08-31,920530.7956671028,920009.3659457013,937450.720386892,893615.6390054871,891087.193029467,912538.7428069301,17655.268852560836
2023-09-01,921533.9903924456,920194.5821625934,939748.6343294922,894280.1350573219,892003.2759044955,913552.1235692697,18054.650409474474
2023-09-05,915368.627161456,917520.436614622,934563.21341082,891358.6733277506,886656.0761816115,909093.405339252,17759.835852194778
2023-09-06,906794.53944865,909357.5438693236,926924.0153112056,884645.1217014161,879433.296159208,901430.9032979608,17361.775066289778
2023-09-07,905916.3690870672,906895.4255903552,925010.949794829,883306.2927731738,878191.4022620119,899864.0879014874,17101.464046482957
2023-09-08,907153.4499855688,906293.5423919896,925941.3714478498,883280.2458351357,878480.2241566082,900229.7667634303,17355.818868532588
2023-09-11,907595.8588729,906798.6889247836,926560.4217634044,883104.7627122793,878324.4630194755,900476.8390585685,17683.417748424683
2023-09-12,910271.0404891734,907386.5327452892,927728.6039770078,884784.4925847214,877466.2726863412,901527.3884965066,18201.90414047732
2023-09-13,909235.3700345912,903997.8697191963,924930.0889670044,882721.937763108,877152.393309677,899607.5319587153,17564.502658434154
2023-09-14,907654.3364218544,902598.336052106,922793.4229774738,881627.8212005964,876147.3687488209,898164.2570801701,17172.743277834743
2023-09-15,907190.7329092242,900503.145848917,922419.797421007,882520.1144686119,874759.1887872247,897478.595886997,17119.957168638735
2023-09-18,905172.4821841808,896909.2891662645,920656.703027596,877480.1435121684,871907.1991250429,894425.1634030504,17910.677414284557
2023-09-19,907029.2107732606,897979.9978350765,923264.8359065258,878516.6755493573,873044.4100180585,895967.0260164557,18447.52269311625
2023-09-20,904254.331510704,895814.7793409392,920644.939256198,876346.678091494,870250.1792762128,893462.1814951096,18399.15781687061
2023-09-21,900793.7105742292,892068.7946435572,918259.3243968684,875320.1102769746,869396.0949176608,891167.6069618581,17621.447451558626
2023-09-22,891467.2020078425,885053.7244629154,907571.7975241592,863676.0031734213,860632.2087351842,881680.1871807044,17576.745646504525
2023-09-25,890857.4532006148,886054.7541948782,908546.4747932578,861762.3374007747,859050.4903561512,881254.3019891353,18617.5910659096
2023-09-26,887947.9910382741,883244.0319116333,900144.9615877516,858581.3922997888,856348.9774705463,877253.4708615988,17087.5644427403
2023-09-27,883534.3203171875,878178.0971911079,895035.8892528499,853631.7324867436,852217.6287450325,872519.5335985844,16907.084384124006
2023-09-28,879322.901880522,874100.1645519086,892000.425044512,849638.1747854379,847068.8140769328,868426.0960678628,17411.512840269945
2023-09-29,880879.810827839,873407.723680303,893712.9687152904,850537.8158844976,847626.8581145253,869233.035444491,17712.59814284433
2023-10-02,877027.629570771,869452.6975230429,891861.0414703278,848256.7471300318,845812.354107934,866482.0939604215,17455.80245192692
2023-10-03,871348.3932556548,862253.7328027993,884645.3549301943,842263.2478547979,842341.8636947648,860570.5185076423,16528.965837362277
2023-10-04,865927.8967641864,854820.0214750625,876934.5428533078,836562.0291238645,839373.9859790878,854723.6952391019,15390.418140831933
2023-10-05,868991.5034935802,856827.0847250549,882125.7902680136,839782.8087949184,842029.7576779326,857951.3889919,16069.508489218191
2023-10-06,867206.154587588,856680.2382097768,881242.7738453781,838457.106886981,841650.7561030246,857047.4059265498,15946.202428081118
2023-10-09,867559.9351190944,858774.0237594005,880617.8724362128,836589.9190073082,841064.9153106348,856921.33312653,16388.597720562902
2023-10-10,879083.6147258918,866604.4436818544,888561.9167232295,845048.8959370713,852321.2521603939,866324.0246456882,16162.415393413072
2023-10-11,878850.4121722791,866004.0863144621,889823.305236289,845368.3300814667,851728.7304132626,866354.9728435518,16500.83569231069
2023-10-12,883446.1185569565,868237.8317061742,892267.954662447,848984.52093519,855201.1772194199,869627.5206160375,16369.037587771547
2023-10-13,873248.144370437,859497.2194371223,880806.823278421,843036.6938483174,843714.8257035352,860060.7413275667,15242.258509888667
2023-10-16,882732.0105799411,867060.2663332353,885026.3814219569,848730.6903440688,851106.0249884136,866931.0747335231,15223.748418833089
2023-10-17,880596.5838954323,867378.0299610922,882574.1025224935,844266.1627307907,848379.231599118,864638.8221417854,15894.950381109782
2023-10-18,877659.5027781301,866248.8641625551,878767.5018327235,841747.6398124764,843985.884892346,861681.8786956463,15991.137683705174
2023-10-19,875182.6486715642,865260.7409743095,877540.8146599538,840413.2547785981,843669.6066371452,860413.4131443141,15590.613707176539
2023-10-20,869614.4224711187,865451.1921465908,871041.6643582302,836314.3114468459,838868.7422318837,856258.066530934,15372.719562504368
2023-10-23,867812.7106643958,863426.727201589,869315.9137698048,835564.2750815339,838951.7071919381,855014.2667818523,14665.70666840341
2023-10-24,870667.1878469271,865311.1703999852,872667.4157935956,836459.2341181805,842140.4936618818,857449.1003641139,15119.887768427716
2023-10-25,873286.4485318926,867628.7227788322,875638.0152013566,839003.0832355206,845436.5757818427,860198.569105889,15046.869012443636
2023-10-26,866623.9280981736,861398.6213927002,870758.9378493231,833228.5010576836,836755.7812739679,853753.1539343696,15642.75384872596
2023-10-27,868710.2873773442,861588.4783960598,872829.3813500571,834545.5135173305,836420.5662738653,854818.8453829314,16202.988346274824
2023-10-30,871195.7637757187,861328.9578373883,873064.7873522983,834422.708271231,835942.7392210539,855190.9912915381,16823.29782528076
2023-10-31,873807.4348981025,859958.5540226927,874258.6740366336,834314.5001213074,835294.468401965,855526.7262961402,17686.2323230752
2023-11-01,871487.2168509188,857530.711417646,871768.5702525428,832470.0156138826,829864.372054313,852624.1772378606,18278.92276782356
2023-11-02,875945.9446765027,860728.6363728956,881022.7479214248,840651.0244307938,835298.1717842733,858729.3050371781,18293.440557161815
2023-11-03,885967.6147289054,867642.8970880155,891501.5843186098,848929.1053629848,842155.2627517023,867239.2928500436,19514.319131707136
2023-11-06,890237.7344215779,871128.7067199746,894905.408951268,852729.1074833815,845498.0199141706,870899.7954980744,19624.99358044799
2023-11-07,886897.8997438009,869211.989954983,889898.257625236,849515.0916743102,840153.9382719771,867135.4354540615,19755.965436791394
2023-11-08,886836.4012138614,868735.4421971112,889907.8893013395,849419.4604859316,844627.777411276,867905.3941219039,18583.643268016436
2023-11-09,886999.3525611603,866976.8825344266,891365.1047568212,848620.2451733229,845750.9286602587,867942.502737198,18860.168770908316
2023-11-10,882561.8670720609,864114.4039247237,881696.1355192775,843154.4157638855,842938.025774979,862892.9696109854,17491.293655786998
2023-11-13,883499.586107673,865084.1729930298,882345.5209357687,847051.8222231019,844150.9261724353,864426.4056864018,16722.946992540386
2023-11-14,882522.0976058925,865252.3660650358,881517.8205149961,846102.1683822344,844148.9323173405,863908.6769770999,16527.952815551824
2023-11-15,893453.4613410099,874973.0221878557,894567.7828124672,854913.3207447478,853674.0411002957,874316.3256372754,17772.806423220864
2023-11-16,887854.0425285576,870746.6247055636,888970.349559032,849163.8855481026,851039.3486085789,869554.8501899668,17157.258640744873
2023-11-17,891752.6880708012,876103.4232074226,894998.7020538123,853951.6587358782,854771.1786837579,874315.5301503346,17502.6487775381
2023-11-20,894585.6733147794,876602.2998704351,896709.9725715414,856077.7617260554,855760.3721547665,875947.2159275155,17783.234598786938
2023-11-21,898363.0996072966,878855.7047749346,899725.457945247,859851.9674743818,859026.7166071319,879164.5892817983,17719.699802704377
2023-11-22,899286.5837584254,880316.6951161206,899218.0536243212,860384.4672845638,859258.8412370877,879692.9282041037,17640.29205582564
2023-11-24,898014.9118206953,877658.7555812191,898270.1899874726,859098.6536344597,858221.3900475004,878252.7802142694,17661.98495057337
2023-11-27,895641.2671951677,875818.6390274001,895497.291954064,859050.3303814045,858344.7777941555,876870.4612704383,16499.492838126764
2023-11-28,901279.5634219914,879003.2802028809,898719.127869814,863187.4107658766,864412.1404861419,881320.3045493409,16255.137762904738
2023-11-29,905743.2558128636,884103.4579175968,903381.3914217824,867556.9341708076,868252.422651435,885807.4923948972,16434.376609733754
2023-11-30,907102.386250035,887151.9319327198,904958.505907388,868279.2462653442,869233.0249851927,887345.0190681359,16686.364382135478
2023-12-01,904612.7598138048,883382.0716253181,899517.4999806298,863310.750219279,863487.670791764,882862.1504861591,17368.86701383865
2023-12-04,913332.635661778,891289.8175562272,910348.1667201864,871060.5643685686,868901.9750825692,890986.6318778659,18756.785813500606
2023-12-05,906506.3755278283,886377.9085364615,903639.1930598408,865309.7881836005,862461.629845673,884858.9790306808,18479.315324005074
2023-12-06,911803.9308284204,887954.7047145304,905618.4945843392,866276.1476579397,866854.3786593691,887701.5312889197,18950.768694535935
2023-12-07,916071.3418066537,888790.0955431304,905907.7738561414,868071.714909875,868939.5836318305,889556.1019495262,19275.069902081515
2023-12-08,918745.423811976,893009.3466830406,907607.2015471178,875891.6719318925,870833.0861735243,893217.3460295104,18221.021008991458
2023-12-11,914351.16875401,887637.247373492,901245.6791256482,868486.9208906369,866652.3261644143,887674.6684616401,18471.155519563694
2023-12-12,911053.7461994232,885876.2059628421,898929.5277145247,863945.6874438887,862691.6633558664,884499.3661353091,19043.58138570069
2023-12-13,913183.1485575072,887156.7648769116,900780.6474306996,865645.2448885229,864660.666018892,886285.2943545065,19120.698078326095
2023-12-14,928313.1957141164,901336.762753009,916886.5790114796,877060.6987233347,879108.5023181954,900541.147704027,20247.382799647137
2023-12-15,937016.034999578,908543.458593432,925678.5612904336,888004.5903569877,890541.0726304927,909956.743574185,19184.595321502944
2023-12-18,933815.837568638,905751.8501620475,922166.8615801608,883681.9308806013,888165.823516113,906716.4607415121,19228.818431952892
2023-12-19,930845.974855414,904719.3710105784,920821.6206290026,883480.2187535085,887082.285639731,905389.894177647,18448.860309670617
2023-12-20,932648.9106683,904954.139720745,921919.7967768584,884424.171084349,889283.2415837302,906646.0519667964,18480.138974442732
2023-12-21,929778.2506124036,904321.335473968,916490.9330104904,879207.6637096526,885181.600604008,902995.9566821044,18891.249022946962
2023-12-22,934035.9810464496,906292.357420196,916508.6623740802,882133.0445768632,887251.3127029728,905244.2716241123,19051.629329963016
2023-12-26,934023.113223451,904629.773706486,915646.4148607324,880501.7715440264,886426.2364067169,904245.4619482824,19483.970700138514
2023-12-27,937699.4612389822,906286.8278047856,918482.9396358674,883203.4478264111,888352.9017793117,906805.1156570716,19943.037409038323
2023-12-28,941828.1620248464,911938.4751257008,922853.9391829962,887505.510805324,891983.4580832819,911221.9090444299,20025.712743445423
2023-12-29,941214.9122155536,909140.4969684604,919709.7397679648,883673.809703652,889250.3970231077,908597.8711357478,20895.80354475928
2024-01-02,938304.630295631,907378.0522932262,916067.8182301528,880791.1344630345,886331.1137934302,905774.5498150948,20827.611374874934
2024-01-03,994664.9970625938,995595.5019778848,995595.5019778848,994028.5330540308,994722.7328164788,994921.4533777747,601.8719860989513
2024-01-04,990271.976536246,988852.7588869352,988686.9838145436,989034.1046965552,989928.8154672746,989354.9278803108,627.9451708485971
2024-01-05,983564.8015842476,979859.487428323,982700.0348438212,982329.5026059918,984350.9007826135,982560.9454489995,1522.0022551505847
2024-01-08,980177.2277305132,978287.3874920022,979027.2600506368,980712.9922339343,981807.0040758572,980002.3743165887,1239.6989754790773
2024-01-09,985688.050002698,979426.0337074016,983986.9686351104,984905.581268782,982519.6196413024,983305.2506510587,2207.671643402699
2024-01-10,983656.7317481518,976253.164989133,980650.0875983086,981845.9190464882,980636.3426438492,980608.4492051862,2441.0805178111327
2024-01-11,981085.2057368394,973306.8969577262,979000.7677734044,978281.1459599624,977211.0826728116,977777.0198201488,2568.971760733081
2024-01-12,982455.7727183668,975176.253012645,980527.9766397978,980638.54772186,979474.5078401166,979654.6115865574,2435.796929013289
2024-01-16,984908.6542699056,978749.1527028998,981693.7482841916,982996.9247453238,982668.4816928653,982203.3923390374,2017.7191295113234
2024-01-17,974273.20523583,970152.7448211764,971068.0389027836,970926.4637357312,969934.3626331212,971270.9630657285,1562.7046305112608
2024-01-18,969762.5269683874,964101.251680501,965893.9788403792,965513.92122261,965486.1527366076,966151.5662896971,1905.7043181979852
2024-01-19,967990.1978288436,966165.4663816426,966473.1769704348,966916.4314747069,964769.0374561164,966462.8620223489,1048.4342745590634
2024-01-22,969519.8763620574,969194.6076494596,970331.2551467622,970784.8560899398,968100.7284323118,969586.2647361063,933.408029221376
2024-01-23,970488.4787156114,970260.629410572,969421.4970559402,970914.9411087668,968665.439496562,969950.1971574906,805.850129463825
2024-01-24,969006.425874701,969155.1913734564,969028.1187358722,969213.4852765704,965608.089381315,968402.2621283832,1399.2210054313848
2024-01-25,967493.9433263292,968877.7691837242,966946.922924595,965564.7152561016,962877.814368686,966352.2330118872,2036.038340186059
2024-01-26,970549.102613655,970830.9954276984,969237.9049210972,967237.865255202,965154.4513828746,968602.0639201055,2140.582132152713
2024-01-29,968371.7493145468,969471.3324636144,967321.1573964448,966016.4318442552,963195.3515702974,966875.2045178317,2165.973630021895
2024-01-30,972115.7758221792,975037.4564829556,972674.6312248732,972110.8756091322,966486.5024781834,971685.0483234648,2814.5922883231588
2024-01-31,973678.9748838712,976263.1341909312,974024.1729366396,972803.7561607314,966881.2767626368,972730.2629869621,3139.155213237561
2024-02-01,971378.2130996392,976873.7181616656,970576.9000110652,968912.8695138976,967008.1018131168,970949.9605198769,3319.6827813711393
2024-02-02,977477.1342753536,985589.5221030592,980446.2183345768,976989.8639756666,976173.7664623678,979335.3010302049,3443.7937793820515
2024-02-05,969605.8398000256,979989.7117955348,970095.115388965,967556.0038298288,970384.4285219548,971526.2198672618,4345.869719871732
2024-02-06,963653.2558393856,972838.9782156306,961758.3893908326,958410.1437472611,963604.7397525863,964053.1013891393,4788.762059953938
2024-02-07,967326.1175486156,977220.8329139904,966300.7565730704,962624.5669023404,968699.26499112,968434.3077858273,4833.351666515577
2024-02-08,968377.8570234926,976328.9918139268,964641.1606350632,962111.5516741507,967768.8330535165,967845.67884003,4804.266212178151
2024-02-09,963270.9420945324,972057.5251578634,960731.969646636,958759.8267396106,965124.6254939826,963988.9778265251,4579.494521204475
2024-02-12,962459.8358004388,971834.502293472,960340.7726541423,957419.9300670414,964740.2130851774,963359.0507800544,4877.143281431219
2024-02-13,961659.402100819,971409.6475681966,959768.7128832608,955759.083660345,963752.0170974015,962469.7726620047,5187.509718202909
2024-02-14,951309.453894925,961385.1277763876,946984.69996216,946582.956547406,953011.747178381,951854.797071852,5366.065307848086
2024-02-15,953881.3285999708,963137.1322257628,949352.946687962,948026.9540545566,954858.3417339335,953851.3406604372,5317.892497965249
2024-02-16,958576.3985689116,967611.4112581976,953982.9464417635,952065.171000838,958785.2942867238,958204.2443112871,5375.471786676606
2024-02-20,956958.5682125246,965759.2242312252,951612.6791405416,950089.3830257148,956171.2846194954,956118.2278459003,5482.786467793323
2024-02-21,955434.1352431783,965844.0244812464,951966.9485090476,950113.0568766438,954629.1298636964,955597.4589947624,5462.887756540778
2024-02-22,953404.7302223552,963955.032911238,950149.9987577804,948593.0788408978,953481.3444027876,953916.8370270118,5361.879438890582
2024-02-23,955146.3358496488,967080.3509872416,952808.4401699568,950636.1818618524,956559.8115097852,956446.224075697,5688.186511494809
2024-02-26,958732.1848205168,968974.1788119484,955581.9444981054,954086.775944143,962173.00359268,959909.6175334787,5316.197390866265
2024-02-27,956349.2596104046,966882.3881219338,953286.6601108306,951129.87084121,960041.4819758284,957537.9321320414,5552.227034919194
2024-02-28,955256.357144446,965899.3717690049,952674.3719855729,949171.1975804344,958715.3693566762,956343.3335672269,5710.109479592266
2024-02-29,955684.0534245274,966460.9555046302,953397.7893353686,950589.1434718162,959602.1569971566,957146.8197466998,5513.253819572944
2024-03-01,958993.8364523896,969942.4516944232,957527.2294501922,954447.1923748652,962885.3930480984,960759.2206039937,5333.973957728011
2024-03-04,964229.7007750476,973384.4458677372,962867.7553053302,960011.6742915842,967248.3812601056,965548.391499961,4557.931687088217
2024-03-05,964619.1921309732,973182.9165846772,963464.5963982393,962641.6047072648,969034.5190647744,966588.5657771857,3966.9703549129736
2024-03-06,966657.8492196564,977144.9927211506,967406.9948433556,963387.1072421408,973914.184485244,969702.2257023094,5050.790269173269
2024-03-07,970555.2694218416,981124.2705479402,971128.9450425892,967493.3170551572,977306.4234206388,973521.6450976335,4959.6289756994265
2024-03-08,975809.5076715628,982938.7515430028,974761.8669531094,969981.32568495,980181.1464882548,976734.5196681761,4488.304011466267
2024-03-11,977641.2714456904,983400.9705000604,974719.192847,970004.1359901528,981375.11094054,977428.1363446887,4769.757625225151
2024-03-12,977566.2194225412,983144.912968472,973943.6532536084,969354.68752475,980803.7017214232,976962.634978159,4905.788094979679
2024-03-13,973184.0130750386,980925.2276005476,968725.2596040956,964325.2335544804,977253.8210944145,972882.7109857153,5905.832405476522
2024-03-14,972070.7277340894,980225.2765173406,967685.7111626792,965336.7885580434,977664.1827379186,972596.5373420141,5674.0696713660955
2024-03-15,968095.1765458965,975006.5324799469,961103.2723089207,961280.093544932,971570.7272333388,967411.160422607,5528.81514092465
2024-03-18,965288.5249276784,971877.4840796844,958336.771429876,956846.6118994524,969320.6136936503,964334.0012060683,5911.164303557098
2024-03-19,965434.382370637,971500.380056642,958577.9520614272,956132.6961100972,968533.7502431548,964035.8321683917,5833.604368987952
2024-03-20,960963.8255554,968325.4676250732,954903.5603149654,953733.6145809988,965383.9475840288,960662.0831320932,5696.995274328522
2024-03-21,963215.709518974,972535.8920356074,955841.6736706244,957557.783970202,967933.3623738652,963416.8843138546,6249.9315247502955
2024-03-22,962600.583539422,972284.6918822884,954123.5132540294,957827.773802262,967775.3911873158,962922.3907330636,6552.605934287406
2024-03-25,964500.5676315494,972206.0471941892,953377.2481486992,959294.2019205734,967686.9266038788,963412.9982997781,6549.011280609269
2024-03-26,962109.8195218772,970999.5583824456,950686.224085791,957512.879340062,966366.192726082,961534.9348112516,7030.250343089825
2024-03-27,962270.4160270172,971370.6002988454,950597.945640764,957121.8715888484,966896.324632446,961651.4316375842,7280.806968804482
2024-03-28,968120.3515293084,976024.3155902622,955167.0306404044,963296.392529442,971329.6237816324,966787.5428142098,7140.718218701544
2024-04-01,969677.3410847044,978455.6930218248,955584.6201835749,964867.005558274,971629.4271165928,968042.8173929941,7605.995981960566
2024-04-02,963066.424373989,973351.1876997756,950254.1877274028,957926.494648876,968019.7209908516,962523.603088179,7992.628037981649
2024-04-03,964259.3815335556,972230.31035744,951332.3337880052,957922.4988749216,966425.647202464,962434.0343512772,7194.909267384864
2024-04-04,964291.6354667036,972525.4704353124,951670.7060040112,959949.0187210082,968254.6856565622,963338.3032567196,7170.826650908639
2024-04-05,959538.0977667692,971966.1500305538,949799.6867840296,960090.8010220288,967954.1470036376,961869.7765214037,7658.2617885758045
2024-04-08,962298.2604915705,969417.0939820867,947269.9455890778,965443.9026123744,966225.2297371168,962130.8864824453,7767.935640659876
2024-04-09,961795.7864795488,970237.8281712123,947268.6804761348,966328.73428071,965924.8645187065,962311.1787852624,7982.150485123362
2024-04-10,963624.5261199876,973394.6385426264,950528.6657904348,969191.7866876784,969078.9612699198,965163.7156821294,7948.036046904982
2024-04-11,955577.441417138,963393.061132985,940421.5328764016,958788.8228152992,959129.9424148374,955462.1601313322,7920.255806307404
2024-04-12,959684.33489254,964175.8993184092,944019.3086408642,963290.3191520916,963106.0970249296,958855.1918057669,7574.1849163655415
2024-04-15,953844.2203204738,956736.6518485429,941526.1842188198,956226.1455741504,958600.280097364,953386.6964118701,6121.228723499123
2024-04-16,947235.5934892718,956897.3228758436,936060.919288938,949203.7279690524,954985.113584058,948876.5354414327,7330.586890572094
2024-04-17,945122.4944350254,954218.7911922676,933018.7195513424,946716.3025521276,951938.8204647278,946203.0256390981,7381.1756187365445
2024-04-18,944519.9512671396,953155.045212218,932831.8098867084,944039.9167888016,949392.9607851752,944787.9367880085,6852.66473768503
2024-04-19,942896.6273066757,952384.7183818312,931433.1099606252,942400.8894877668,947839.2990720948,943390.9288417988,6998.431143067561
2024-04-22,941455.5647759116,951466.1383844762,931384.799327335,942289.6187972828,947130.4953638983,942745.3233297808,6726.2916729112185
2024-04-23,937207.972251099,945113.0688998224,927733.5615541064,937547.047050418,944515.5640209278,938423.4427552747,6298.952889843553
2024-04-24,940864.9172820651,945274.9243754958,930135.482093868,938531.1564134024,945212.7956590968,940003.8551647855,5571.575869470386
2024-04-25,938329.462946212,942332.5349324144,926278.5081743062,935706.413451635,941797.2142710104,936888.8267551158,5827.154038935207
2024-04-26,935352.4664481906,939706.9256956172,922905.3997450314,933931.0562047544,939027.6605653232,934184.7017317833,6043.175846601143
2024-04-29,934424.9176209772,938119.8619782982,923971.18126996,933835.1388589572,940068.4640546652,934083.9127565715,5559.662782037356
2024-04-30,938762.5730775376,943653.8705323256,927071.9343373248,936148.611392508,943580.1733191644,937843.4325317722,6105.960956474491
2024-05-01,928977.0808398268,933274.5131053186,916918.5240071728,924968.3673942074,931084.5594557832,927044.6089604618,5757.008402737617
2024-05-02,931058.1938471536,934931.920069594,920592.7113555564,926804.9411000564,933054.575222744,929288.4683190208,5117.580169009993
2024-05-03,935791.606621395,943907.4534172028,925053.4192558896,936405.121160524,940210.1804922706,936273.5561894564,6323.202595537457
2024-05-06,940186.1748723238,948629.05107512,929007.838330208,940349.2712435012,944510.0048895671,940536.4680821442,6547.456700194654
2024-05-07,944235.1728188976,948818.713904962,930594.2209491236,945570.8719328024,949112.6045691076,943666.3168349785,6797.6446472255575
2024-05-08,944873.4425929636,946833.3196097858,929757.1044642468,945405.1380915988,949703.9562571188,943314.5922031428,6982.99772327619
2024-05-09,940597.4521287732,943892.5667732892,925617.6762735448,941327.0590163876,946101.6053277228,939507.2719039435,7213.002554114366
2024-05-10,944439.1971891618,949583.9895172413,931179.6988732392,947579.9143722408,951544.5083416906,944865.4616587147,7234.97377600418
2024-05-13,944013.8976224154,946996.2310166856,931770.6838325802,947756.852324602,949999.5262696455,944107.4382131858,6458.85914651719
2024-05-14,942028.4738858996,943397.4196179038,927637.016549046,946015.4514999676,946288.7054957458,941073.4134097125,6906.12652641678
2024-05-15,945225.8403735164,946007.2269677992,929839.0346538672,949111.0931238164,950341.9612862458,944105.031281049,7380.4223765655415
2024-05-16,954492.9748458512,954063.228144946,939237.077068237,957231.247508675,959639.837926121,952932.8730987661,7137.868710822211
2024-05-17,951564.9436624616,951740.644861738,937166.740627604,955093.896825663,956911.6328303212,950495.5717615575,6966.519011930882
2024-05-20,953517.223470796,953471.2789194232,937844.787365824,954600.6670882176,958697.6325665358,951626.3178821594,7152.065898912005
2024-05-21,952138.0551703166,951892.274779698,936902.839371872,952892.0090162526,958540.5562396956,950473.1469155669,7209.342234727411
2024-05-22,952709.033217727,951518.0422733126,938551.359874803,953875.3580707556,959507.379511132,951232.234589546,6906.972259412634
2024-05-23,947765.4260353808,946543.2966052082,935084.963870711,947478.4192264212,954256.1245768494,946225.646062914,6207.167626225018
2024-05-24,938093.7137198152,940605.9409960504,929475.0032192057,938478.5992029948,945737.5040175476,938478.1522311227,5261.75177458545
2024-05-28,940287.7020219225,942338.0305487452,931178.813875731,939782.048435625,946489.8022681294,940015.2794300306,5010.516001335622
2024-05-29,938261.6464338696,939953.125501519,931863.9041457756,938644.6319804912,945086.2302548452,938761.9076633,4225.222446007995
