date,portfolio_value
2024-09-18,1052046.1650334063
2024-09-19,1045894.9042896788
2024-09-20,1057672.9223040363
2024-09-23,1059158.7984380631
2024-09-24,1060089.872715727
2024-09-25,1065580.0958671167
2024-09-26,1060496.7584563908
2024-09-27,1063401.9419433784
2024-09-30,1065972.7168783448
2024-10-01,1060431.2297422856
2024-10-02,1065963.224461961
2024-10-03,1058541.668269467
2024-10-04,1053687.2374472134
2024-10-07,1047641.5836161136
2024-10-08,1042248.696043709
2024-10-09,1042896.7955776998
2024-10-10,1040402.1246454926
2024-10-11,1040535.0994671525
2024-10-14,1041879.5637239628
2024-10-15,1044071.1036342274
2024-10-16,1046607.4342731993
2024-10-17,1050157.6286519787
2024-10-18,1044461.0626895877
2024-10-21,1048497.8742864784
2024-10-22,1039919.53072507
2024-10-23,1041360.1930201119
2024-10-24,1033743.0015524419
2024-10-25,1038737.9778628779
2024-10-28,1036373.0118877853
2024-10-29,1035692.4998866516
2024-10-30,1038194.438055291
2024-10-31,1039012.84178184
2024-11-01,1031243.2479908563
2024-11-04,1026237.8551574403
2024-11-05,1031523.0174391189
2024-11-06,1039130.5397476652
2024-11-07,1031697.415020962
2024-11-08,1043176.595773578
2024-11-11,1048581.7190906983
2024-11-12,1041893.8833835501
2024-11-13,1033222.9029293754
2024-11-14,1027138.6966925707
2024-11-15,1025198.8175269447
2024-11-18,1021130.7696718546
2024-11-19,1027844.9096041562
2024-11-20,1032704.32616994
2024-11-21,1032651.8294230745
2024-11-22,1037104.393603757
2024-11-25,1041789.5734511759
2024-11-26,1042661.9601365564
2024-11-27,1044383.0468053834
2024-11-29,1048218.3168506284
2024-12-02,1057351.6110826482
2024-12-03,1055168.3768873832
2024-12-04,1052918.4841996662
2024-12-05,1057977.076044991
2024-12-06,1056067.4050921975
2024-12-09,1057167.672992472
2024-12-10,1055594.543015138
2024-12-11,1057752.736706421
2024-12-12,1058195.298888119
2024-12-13,1047224.1356710588
2024-12-16,1037996.0959270303
2024-12-17,1040018.8248464718
2024-12-18,1040356.092839189
2024-12-19,1023815.1182221846
2024-12-20,1014983.3749127687
2024-12-23,1023419.6025062097
2024-12-24,1019291.4701155312
2024-12-26,1023855.7891885161
2024-12-27,1025241.841493827
2024-12-30,1017707.9653552056
