date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,sac_mean,sac_sd
2019-03-07,1016338.2942516676,1016498.3893856708,1016118.1778998916,1016768.8191944096,1016486.9432239193,1016442.1247911118,213.36635110477604
2019-03-08,1015929.557888658,1016181.4836959247,1015810.430355589,1016384.7627440278,1016159.8621190208,1016093.219360644,201.9822236307331
2019-03-11,1019488.0638069556,1019731.051900466,1019356.6472262696,1019898.6100953117,1019731.68727396,1019641.2120605925,193.36092773098034
2019-03-12,1020704.1164541182,1020917.718950567,1020611.8594335876,1021113.1916754844,1020874.013866267,1020844.1800760049,174.50269959916605
2019-03-13,1024206.6312501488,1024404.2253307108,1024111.5957734352,1024620.529701367,1024392.6955767294,1024347.1355264783,176.23834186677968
2019-03-14,1026895.6409469292,1027043.8709596016,1026777.0868026954,1027288.7007754244,1027048.6113419128,1027010.7821653128,171.83462482037166
2019-03-15,1021704.2533146796,1021811.7230607892,1021515.8020502256,1022109.8707581776,1021719.039859058,1021772.1378085861,194.30195840652786
2019-03-18,1025500.7652121596,1025631.1506686356,1025313.9847306756,1025871.1348731671,1025523.352106999,1025568.0775183274,182.71093909728393
2019-03-19,1026433.4333936474,1026627.2836600824,1026299.9368197764,1026829.5500197432,1026454.1678143084,1026528.8743415115,182.86207154890405
2019-03-20,1026485.295447399,1026677.435717614,1026372.612797935,1026817.9785249748,1026323.0587644428,1026535.276250473,186.6138424398192
2019-03-21,1030874.5661316792,1031092.6885283664,1030810.7070010843,1031145.013657594,1030981.5229007772,1030980.8996439002,126.25601302108807
2019-03-22,1032361.7864612234,1032392.7402754752,1032303.0404257803,1032354.2791043494,1032417.7435593856,1032365.9179652429,38.75937541207895
2019-03-25,1034008.5860983916,1034309.2519943728,1033703.5710796728,1033705.451760446,1034166.5765914324,1033978.687504863,243.23483957211036
2019-03-26,1035586.4704765838,1035866.4773433848,1035284.297535298,1035257.1795819886,1035762.6932332432,1035551.4236340995,246.19418323282204
2019-03-27,1034856.8828207494,1035132.1640762408,1034559.5469322128,1034496.3662362986,1034997.869438406,1034808.5659007815,245.9126716878266
2019-03-28,1034776.928150936,1035093.7266563188,1034516.198868877,1034403.1320145768,1035001.5611611268,1034758.3093703671,267.12966791834344
2019-03-29,1033061.1775590576,1033438.5039457936,1032882.1010128916,1032718.4018866154,1033362.3894855556,1033092.5147779828,274.86625523951466
2019-04-01,1034042.0366735904,1034539.2728113811,1033913.3075733812,1033695.7043703942,1034324.9867920596,1034103.0616441615,298.39623207363445
2019-04-02,1031634.0175779832,1032502.1249990844,1031658.050400504,1031067.1895590062,1031829.4646577872,1031738.1694388728,460.3137157627346
2019-04-03,1032778.7029260484,1033626.4767831104,1032831.3086347544,1032246.8203738338,1033014.6793508488,1032899.5976137191,444.2958852348599
2019-04-04,1030774.6845699028,1031765.131326848,1030933.8968466222,1030385.218950722,1031136.5192182956,1030999.0901824782,455.44521381307914
2019-04-05,1032195.7657662164,1033244.5880542666,1032390.5150394771,1031861.7692727884,1032612.1219484436,1032460.9520162385,462.86993063791243
2019-04-08,1032929.7618019856,1034025.0191622272,1033177.0495299472,1032566.6020169778,1033426.2503910812,1033224.9365804438,490.60882685160277
2019-04-09,1033534.559711994,1034729.0699893154,1033887.6214129764,1033161.6402268684,1034072.4674094504,1033877.0717501208,527.8917539395346
2019-04-10,1034782.3372097854,1036089.1009924292,1035252.954235872,1034393.1371512752,1035412.2965619944,1035185.9652302712,576.6904794160369
2019-04-11,1036857.4781809172,1038170.2753609964,1037323.83899206,1036453.5712672748,1037486.392485964,1037258.3112574425,582.4546444128756
2019-04-12,1031724.6046083912,1033003.834587562,1032173.826073404,1031441.7306529138,1032346.0693606752,1032138.0130565893,538.5039743676721
2019-04-15,1030677.851822962,1032095.9337195014,1031263.9089929536,1030427.4587577698,1031412.8329878148,1031175.5972562004,586.2696802714532
2019-04-16,1030674.9959965576,1032075.582003294,1031251.2841277485,1030387.319817123,1031403.1196359496,1031158.4603161346,589.5730742415028
2019-04-17,1027603.2400691631,1029053.8489146128,1028249.5279789376,1027441.7473565156,1028370.928682428,1028143.8586003315,578.9711230759905
2019-04-18,1026570.007137362,1028034.9198411574,1027259.2124292948,1026413.7577650896,1027371.5412147684,1027129.8876775345,586.6025590516264
2019-04-22,1028435.0263441626,1029913.4712631212,1029134.5398191572,1028257.43403122,1029267.3378906164,1029001.5618696555,599.0972394933265
2019-04-23,1027618.1665147044,1029102.8548020666,1028340.7712838958,1027481.5110990952,1028478.2927312712,1028204.3192862065,594.4869075817772
2019-04-24,1029725.3597069312,1031106.050664058,1030420.288129531,1029589.63036162,1030564.4033239312,1030281.1464372143,559.8491279339416
2019-04-25,1030800.0236848034,1032187.7346459955,1031468.0953112254,1030695.372131049,1031691.5602485656,1031368.5572043278,558.8736866156951
2019-04-26,1031623.8330276848,1033010.1342211344,1032256.9367317108,1031505.1282629742,1032511.4412456788,1032181.4946978366,560.2959534110761
2019-04-29,1034656.6512749656,1036055.546670625,1035298.3521644208,1034527.1156856609,1035554.9256716043,1035218.5182934552,568.1358970783685
2019-04-30,1032667.9552639378,1034032.6632562568,1033284.560885714,1032516.9992916222,1033409.1447238774,1033182.2646842817,546.298273644839
2019-05-01,1034870.0336311302,1036248.1301061627,1035506.6029642246,1034704.788488874,1035617.5136786712,1035389.4137738126,555.270047054739
2019-05-02,1032785.4133013046,1034177.3800451288,1033465.4406530678,1032699.9290803372,1033565.8166084612,1033338.7959376599,545.0107848136865
2019-05-03,1030434.5903689635,1031802.4732855456,1031103.9871804332,1030316.921198506,1031199.8444771194,1030971.5633021134,543.4990328840928
2019-05-06,1035073.2288022748,1036433.1394722528,1035748.1574969408,1034956.0872586836,1035693.8808858563,1035580.8987832017,532.0099389336898
2019-05-07,1035356.5790603108,1036746.6487380516,1036040.4747196696,1035259.1114913116,1035991.3454463094,1035878.8318911304,538.2741266618971
2019-05-08,1035480.7674624432,1036734.0286992711,1035849.2996480812,1035427.3707098424,1036188.2207920436,1035935.9374623364,484.5456598348911
2019-05-09,1034148.7318838636,1035391.6208668966,1034482.8609949176,1034076.4715783244,1034833.6265908172,1034586.6623829638,484.1078367795947
2019-05-10,1035452.4251578924,1036749.171331278,1035785.0496678608,1035328.2624986344,1036161.4240754568,1035895.2665462245,515.7020569639167
2019-05-13,1036284.5918722032,1037551.4801390246,1036594.2973986892,1035980.9724201072,1036977.7799411642,1036677.8243542376,547.8063416485026
2019-05-14,1035822.215165372,1037334.155043795,1036351.2887851844,1035328.3117107084,1036788.749756795,1036324.9440923709,704.3193820824964
2019-05-15,1036427.4031774632,1037909.9830202332,1036876.6520132225,1035935.2560854272,1037313.6095716256,1036892.5807735944,684.9068637648525
2019-05-16,1038685.6562890784,1040205.2253258908,1039122.8894747134,1038223.2812714608,1039592.4087898158,1039165.8922301919,690.3797324783486
2019-05-17,1037983.8410615212,1039502.8529424452,1038441.6492433208,1037585.100759185,1038947.294968454,1038492.1477949852,680.0505876444378
2019-05-20,1035202.9283976188,1036838.1112429396,1035723.8146773084,1034891.7153466652,1036288.5865757848,1035789.0312480634,707.540803121152
2019-05-21,1033310.2270751704,1034998.4141534398,1033835.1417773044,1033076.6431640506,1034374.4968789276,1033918.9846097786,701.4006037585842
2019-05-22,1033332.0037726056,1035102.8616323516,1033951.6964805194,1033047.9444554438,1034561.0005744428,1033999.1013830727,759.7346032404026
2019-05-23,1034107.115986604,1035854.3891893318,1034747.3857134515,1033865.3998862364,1035314.5501828364,1034777.7681916921,738.9669923006207
2019-05-24,1036966.5453025914,1038499.2290719572,1037234.501695934,1036362.7079523676,1037900.3515345886,1037392.6671114877,741.5706048606639
2019-05-28,1038479.857069356,1040023.8997194415,1038748.6627809288,1037890.0561050378,1039424.6379683017,1038913.4227286133,742.5502590323563
2019-05-29,1036977.5537124078,1038581.9951876577,1037359.4724902848,1036495.4058669624,1037969.2380508546,1037476.7330616334,733.4982834224775
2019-05-30,1035629.978224531,1037275.7706909376,1036066.7626482692,1035184.0836210824,1036668.0054295228,1036164.9201228686,740.9347849849785
2019-05-31,1039657.1428704,1041336.4612669962,1040142.3073830812,1039218.140615443,1040655.3810110932,1040201.8866294026,743.097359979367
2019-06-03,1044345.4342068484,1046251.1090230563,1045064.3461952732,1044011.0447234208,1045600.6051353888,1045054.5078567977,815.0796443844465
2019-06-04,1048716.2410138536,1050801.5032950768,1049651.510026706,1048488.910582693,1050193.107158823,1049570.2544154306,872.8304752491146
2019-06-05,1050870.33772087,1052909.389315858,1051957.3201338723,1050645.4911898205,1052110.583272572,1051698.6243265984,836.3891030010265
2019-06-06,1051528.0032335492,1053540.4173052222,1052586.519470104,1051234.1182348889,1052740.39006554,1052325.889661861,841.8317503302502
2019-06-07,1053977.6821836296,1055985.3103241846,1055037.8862483315,1053686.401826155,1055185.1600523137,1054774.4881269229,839.3988209705708
2019-06-10,1059775.8223328914,1061781.3393764608,1060804.0962330657,1059467.8852026227,1060984.7159182278,1060562.7718126536,841.3379088335232
2019-06-11,1056183.1045002614,1058133.008162287,1057283.3295669036,1055905.829093319,1057454.390221932,1056991.9323089404,828.8131762229322
2019-06-12,1055910.3929225614,1057859.6666130547,1056991.6859022838,1055638.241241167,1057156.593365888,1056711.316008991,823.2321129790863
2019-06-13,1056642.9176178076,1058663.00538821,1057721.3681045773,1056438.346686191,1057966.123905709,1057486.352340499,834.2210188841162
2019-06-14,1059776.7986009102,1061846.3272027145,1060853.16752794,1059581.0633105454,1061112.3527325753,1060633.9418749372,847.3562275944578
2019-06-17,1059718.8138079117,1061895.1816624675,1060894.442887381,1059626.698561185,1061095.4944179058,1060646.1262673703,862.8874207121149
2019-06-18,1059750.8511663878,1062027.107043587,1061009.1985064505,1059758.2696781182,1061181.4886018415,1060745.3829992767,879.3280979946776
2019-06-19,1064378.9314135318,1066723.3863575377,1065663.211990029,1064421.724828979,1065882.0499224197,1065413.8609024994,900.182967638772
2019-06-20,1066955.2318126045,1069333.0525635614,1068273.752928004,1067020.013947443,1068482.5151392662,1068012.9132781758,909.4910804689414
2019-06-21,1076493.353781066,1078883.2543047976,1077779.5957522497,1076487.6114566936,1077980.3204461797,1077524.8271481972,922.7631574472172
2019-06-24,1075206.000352524,1077565.0599232507,1076426.306284191,1075179.4571511669,1076619.711815378,1076199.307105302,907.7776975966073
2019-06-25,1079869.19588269,1082192.0616309752,1081086.6292985473,1079726.436348916,1081201.2958663236,1080815.1238054906,916.3865867432962
2019-06-26,1079271.3555340783,1081508.570027382,1080478.5058797065,1078982.9687589805,1080521.5417160213,1080152.5883832339,919.3058680785448
2019-06-27,1074346.6665629663,1076628.592192958,1075558.2593136544,1074160.6029311223,1075640.8416171742,1075266.992523575,911.0050440596118
2019-06-28,1076483.235144627,1078826.7058167148,1077758.7579510887,1076352.9192681927,1077847.6595193753,1077453.8555399997,925.9513554426352
2019-07-01,1077909.0658481873,1080338.9414142736,1079233.911020887,1077889.116438905,1079301.3223448612,1078934.4714134228,931.7728546883504
2019-07-02,1073837.3791513003,1076366.7348771994,1075213.7525779277,1073938.816877396,1075242.3490870318,1074919.806514171,940.003122419576
2019-07-03,1081656.4827402823,1084251.6722060402,1083043.003039117,1081671.6127439889,1083107.4513774407,1082746.0444213736,982.5744267765327
2019-07-05,1085390.9014098302,1088041.082983564,1086824.9098194635,1085445.1393482331,1086905.1460367695,1086521.4359195721,998.5168649799762
2019-07-08,1078533.3963033303,1081160.9826207582,1079944.4562862795,1078678.5628382156,1080018.680061153,1079667.2156219473,968.9902020940759
2019-07-09,1075699.3382729643,1078310.448086474,1077085.381411998,1075806.7129090074,1077166.514512611,1076813.679038611,968.9549795742569
2019-07-10,1076485.323652704,1079115.282297747,1077864.441494049,1076603.9145416846,1077943.815746633,1077602.5555465636,971.480927107737
2019-07-11,1080567.1352802366,1083251.2562191952,1081958.9645425004,1080691.6573367876,1082044.7180034828,1081702.7462764406,989.1803357686555
2019-07-12,1076060.1345731774,1078940.6197931804,1077610.1493633904,1076420.7094553676,1077593.0815361424,1077324.9389442515,1017.9421500283903
2019-07-15,1079841.590150206,1082729.7333394634,1081411.5957015145,1080227.3424632158,1081357.2069982144,1081113.4937305227,1016.2179098637403
2019-07-16,1080923.073633303,1083837.7787098263,1082561.0357318844,1081352.3969784975,1082476.6280631248,1082230.1826233272,1023.0939215573085
2019-07-17,1076996.0407690825,1079921.5055037185,1078652.100337548,1077456.7844234349,1078563.0362323932,1078317.8934532355,1022.9529912909989
2019-07-18,1081845.3689086095,1084792.555344495,1083538.0525163936,1082137.797441465,1083327.1964242675,1083128.194127046,1058.6982772851436
2019-07-19,1087289.9503785276,1090262.2422402785,1088949.8081880475,1087499.0591672384,1088752.905101214,1088550.793015061,1079.3506469073275
2019-07-22,1081346.9314764594,1084338.5064513409,1083060.162272778,1081608.196227948,1082856.5984704036,1082642.078979786,1081.2029428281608
2019-07-23,1081922.4581610395,1085018.7806360258,1083730.9179957276,1082286.837537276,1083507.825508352,1083293.3639676843,1105.1685975520581
2019-07-24,1080332.2072966115,1083384.4617713168,1082021.441593796,1080704.850834868,1081603.26928414,1081609.2461561465,1074.252337961211
2019-07-25,1083460.2581547576,1086520.860449428,1085131.414246757,1083841.4192440507,1084696.8324459689,1084730.1569081924,1074.3588435683328
2019-07-26,1078871.381748069,1081923.2719984476,1080560.8063552252,1079298.0688480593,1080132.3368193165,1080157.1731538235,1065.2663029555215
2019-07-29,1081206.54946019,1084261.2457201032,1082881.3233657354,1081639.6199121063,1082473.856365022,1082492.5189646315,1064.055059723393
2019-07-30,1082197.236055144,1085263.1701497077,1083882.7334156872,1082606.8092858924,1083436.8020119255,1083477.3501836713,1072.5359021390818
2019-07-31,1083291.515820783,1086385.314096362,1084910.3647019337,1083681.3168365897,1084572.2252966715,1084568.147350468,1080.3222436480712
2019-08-01,1079307.756186674,1082418.3615349273,1081000.7257945416,1079746.5499706436,1080667.5654915408,1080628.1917956653,1083.132685199233
2019-08-02,1089854.697152482,1093102.4484266967,1091583.4483367924,1090486.7376702996,1091360.787518208,1091277.6238208958,1102.7829236888101
2019-08-05,1090730.4908777666,1094028.6006603611,1092487.4069930231,1091337.243409564,1092679.1982517445,1092252.5880384918,1144.2021329199126
2019-08-06,1091696.5584067714,1094075.0133883914,1093653.7482721268,1092403.0219792968,1093739.720638841,1093113.6125370853,907.858018998861
2019-08-07,1097621.432026774,1099836.5965471491,1099554.1992641897,1098337.7913329073,1099613.3282773683,1098992.6694896775,862.7749969278525
2019-08-08,1101863.7205806246,1104057.52218778,1103798.4209940168,1102583.0429992003,1103853.8397154105,1103231.3092954066,858.1766286319626
2019-08-09,1108232.1100778326,1110405.5799592438,1110054.5665956617,1108906.176188007,1110121.1566565302,1109543.917895455,832.3439709972207
2019-08-12,1106368.1082346572,1108604.359269534,1108322.0839787407,1107107.7843829307,1108184.413434405,1107717.3498600535,844.116160714795
2019-08-13,1110786.470963225,1113303.8435052324,1113129.6897056925,1112211.7932034556,1112973.42438521,1112481.044352563,925.6621942660803
2019-08-14,1109303.4125115338,1111585.231983294,1111274.654878061,1110580.6050847198,1111321.358873834,1110813.0526662886,824.713037993025
2019-08-15,1110822.2142371624,1113130.1057642596,1112737.241490554,1111815.5001652534,1112453.4897099128,1112191.7102734284,807.9322147653701
2019-08-16,1115026.7295899352,1117387.6797815512,1116962.287226967,1116023.3465655823,1116686.9207622935,1116417.3927852656,824.6488566962607
2019-08-19,1114777.6067380158,1116942.797218212,1116847.6190452515,1115923.4495787474,1116702.940233325,1116238.8825627104,814.3992230191859
2019-08-20,1111644.2791071453,1113067.5499728925,1112933.8371301852,1112441.0705272374,1112863.7493969374,1112590.0972268793,517.2590509215328
2019-08-21,1114650.668592717,1116320.7226790409,1116032.8201678689,1115476.00792726,1115946.6328835897,1115685.3704500953,584.3102634718109
2019-08-22,1113408.7572354516,1115075.623365234,1114795.126526243,1114361.957979358,1114603.3764057346,1114448.968302404,570.2585038739343
2019-08-23,1111787.4468312608,1113433.019712372,1113123.900709599,1112740.0478455406,1112921.0343113372,1112801.089882022,556.6196495965842
2019-08-26,1116487.1660248651,1117955.422048931,1117666.8521915171,1116997.4989483252,1117503.019762782,1117321.991795284,520.6079866511349
2019-08-27,1116458.7614450532,1117766.4655655916,1117623.4207286066,1116965.9427938054,1117432.1811857698,1117249.3543437654,478.77229834422354
2019-08-28,1121866.7044560248,1123628.8367709718,1123254.3732995463,1122441.207566053,1123067.515278681,1122851.7274742553,624.7213519131076
2019-08-29,1122168.0466342,1123864.3143436366,1123572.531342585,1122813.0343382547,1123372.4738991433,1123158.080111564,602.6149984158552
2019-08-30,1121912.9145556202,1123656.132719342,1123222.174626812,1122893.6713990336,1123026.8309507056,1122942.3448503027,575.679001430261
2019-09-03,1121763.8057738908,1123509.0250443716,1123083.4922103828,1122699.8488199017,1122875.1875160548,1122786.2718729204,578.1909607034561
2019-09-04,1124273.416310606,1126085.5223882878,1125689.420129345,1125242.647703469,1125330.0371203353,1125324.2087304085,603.9583979622433
2019-09-05,1127836.8165899145,1129747.6827154632,1129328.8292712,1128894.6509753347,1128918.7871346446,1128945.3533373114,636.0686182922038
2019-09-06,1119389.0973855634,1121548.269810129,1120762.3581044194,1120816.3074310266,1120710.6632687107,1120645.3391999698,698.6584254142457
2019-09-09,1119457.5227970914,1121551.5499748357,1120881.9245081395,1120961.7923717862,1120805.604592529,1120731.6788488764,689.4422839672752
2019-09-10,1114566.507329783,1116234.583310406,1115720.4780600974,1115748.0531612567,1115883.688269697,1115630.6620262482,562.6750418948016
2019-09-11,1107657.7305904017,1109749.8336925486,1109154.0832676904,1109336.7639153644,1109254.4322724368,1109030.5687476886,715.7028520383736
2019-09-12,1109362.7090913749,1111623.0864835647,1110918.0444120525,1111210.9812381144,1111099.6086888623,1110842.8859827938,775.4593355660933
2019-09-13,1108504.3779296624,1110904.8062469966,1110174.5316528352,1110444.652878181,1110254.2391696386,1110056.5215754628,816.3824244452892
2019-09-16,1101797.9298497927,1104219.516249777,1103320.3622695794,1103718.9358190068,1103531.2850618071,1103317.6058499927,816.0379479242771
2019-09-17,1106033.1620603758,1108311.617868738,1107448.6189581158,1107787.287075047,1107633.2516662248,1107442.7875257002,761.1702373850603
2019-09-18,1108035.4111419271,1110305.1657933425,1109298.83162062,1109765.2978788184,1109649.1342330491,1109410.7681335513,759.8149181011962
2019-09-19,1107144.2329394072,1109444.312034358,1108367.6389356072,1108806.5211072082,1108820.9435176975,1108516.7297068555,767.1909159326391
2019-09-20,1109527.2380364076,1111861.719891702,1110736.3985009703,1111106.353714825,1111199.574908472,1110886.2570104753,770.3932297039967
2019-09-23,1115044.4690341111,1117266.256931218,1116133.466618165,1116416.934923568,1116610.246975138,1116294.27489644,727.6684559023574
2019-09-24,1116439.0313735695,1118686.8565720678,1117568.5640359551,1117841.9784377378,1118044.3595961188,1117716.1580030895,737.3790322788125
2019-09-25,1119406.4731732977,1121731.6698381132,1120632.0803133566,1120707.487803879,1121122.0433420064,1120719.9508941306,763.9834879054196
2019-09-26,1111585.329674355,1113999.7039978404,1112878.850078617,1113117.9113626976,1113376.8281446118,1112991.7246516242,796.358920346956
2019-09-27,1112296.6690796805,1114638.9851699972,1113481.6361313553,1113737.584267061,1113838.6076484895,1113598.6964593169,757.3673112967683
2019-09-30,1110293.2392917157,1112650.976740201,1111561.84316729,1111809.5452787862,1111865.54938385,1111636.2307723684,764.3943950388913
2019-10-01,1108085.1368039327,1110419.364953433,1109427.9455848215,1109397.171096452,1109561.359503833,1109378.1955884944,747.3177127216557
2019-10-02,1108147.5117558076,1110513.7342768223,1109466.844719055,1109357.6368969865,1109661.4249608016,1109429.4305218947,758.868357781088
2019-10-03,1108297.549393647,1110601.2018339434,1109762.0218622943,1109714.0220113937,1109954.5604828792,1109665.8711168314,753.930091332229
2019-10-04,1113710.07796027,1116045.811636356,1115246.7888529531,1115144.6558057263,1115453.0842594616,1115120.0837029535,771.055867624109
2019-10-07,1118499.0161547614,1120739.0837135247,1120017.624329628,1119908.779437936,1120236.5727427518,1119880.2152757202,747.2688684753557
2019-10-08,1112866.0309992216,1115066.7145030762,1114361.769379791,1114268.6793419144,1114562.419517706,1114225.1227483419,733.4501555684619
2019-10-09,1112221.0793068192,1114630.3278786782,1113795.7111285515,1113730.4903980126,1114025.189169177,1113680.5595762478,795.8222173872095
2019-10-10,1112606.3208014895,1114955.3120771416,1114099.4832093504,1114076.060915381,1114344.178423553,1114016.271085383,773.0174760024979
2019-10-11,1107984.4481947129,1110199.2278118895,1109372.6788361163,1109430.5202679122,1109327.0799068818,1109262.7910035024,714.9007956185075
2019-10-14,1105564.2998636106,1107725.2028536368,1106913.4337002365,1107009.497465073,1106758.3018255746,1106794.1471416263,698.7530318598092
2019-10-15,1107584.7184916418,1109780.491834574,1108901.475325219,1109081.1277908443,1108829.5408511034,1108835.4708586764,710.2373140640358
2019-10-16,1104976.1635861,1106900.6895540454,1106270.8646039376,1106260.8531312484,1105946.04084783,1106070.9223446324,629.071754286351
2019-10-17,1106337.486118541,1108298.0194445213,1107618.5822023782,1107629.81789893,1107327.672456986,1107442.3156242715,637.5338940146432
2019-10-18,1107086.097284973,1109046.695009648,1108370.0785740416,1108311.554081316,1108075.0006798226,1108177.8851259602,634.3850918944871
2019-10-21,1106231.9109857115,1108199.099911761,1107422.4506298448,1107419.930307815,1107175.917554667,1107289.86187796,631.4197929906472
2019-10-22,1104668.2521776278,1106584.213995576,1105879.7494817555,1105853.476217427,1105539.5250030628,1105705.0433750898,620.9392612695365
2019-10-23,1106334.7283344714,1108068.5695364762,1107324.5805461365,1107340.6981103043,1107135.9634473475,1107240.9079949472,553.9237719041557
2019-10-24,1107166.0173877885,1109043.063476545,1108281.596293107,1108274.2797408013,1108045.3561605157,1108162.0626117515,601.4598893919793
2019-10-25,1108783.1772350946,1110655.6077085116,1109824.0886555356,1109847.6858378833,1109623.7691021771,1109746.8657078403,597.626698346974
2019-10-28,1109090.4942521085,1110935.8432020624,1110069.148886284,1110114.4984642025,1109873.930457858,1110016.783052503,589.1315381597701
2019-10-29,1105893.8935499135,1107679.2909889289,1106803.5405017766,1106918.592791084,1106516.4119788583,1106762.3459621123,579.9295405889454
2019-10-30,1105621.9674202765,1107395.9284815886,1106534.868764855,1106648.5212800102,1106215.6040228826,1106483.3779939227,579.0342084758597
2019-10-31,1110671.5004013,1112547.5083061624,1111751.4706748067,1111750.3210364934,1111510.2433583126,1111646.208755415,600.4670321864223
2019-11-01,1117000.986555398,1119191.6746952394,1118113.787872031,1118161.6485648078,1117867.1393964458,1118067.0474167843,700.3384238473252
2019-11-04,1117841.4835021594,1120367.3571690707,1119247.712905704,1119449.920635546,1118565.5984735426,1119094.4145372047,850.8525756594263
2019-11-05,1114212.5670316785,1116742.8287142636,1115601.5416863805,1115900.761651141,1114746.8455259672,1115440.9089218862,885.7550858120968
2019-11-06,1106601.1205169114,1109062.2362634712,1108162.4048656838,1108306.0557963524,1107023.0424767495,1107830.9719838337,896.3089678797465
2019-11-07,1109458.9671691116,1111940.6659421113,1110953.9237287156,1111104.7495436268,1109931.3966068844,1110677.94059809,882.7266859197515
2019-11-08,1102239.7891704924,1104740.3184131286,1103950.908086339,1103677.9512278177,1102662.5557660672,1103454.3045327691,900.2642177585061
2019-11-11,1100546.937468994,1103012.175078461,1102157.0047318144,1101933.58731481,1100926.03349799,1101715.147618414,884.6072450528862
2019-11-12,1100041.9791161,1102506.0684942345,1101668.6405283222,1101400.4822169575,1100440.6347921668,1101211.5610295562,881.2050357469153
2019-11-13,1102313.4527166036,1104797.854513894,1103955.285323134,1103655.189016241,1102729.7281089942,1103490.3019357733,885.0466287172072
2019-11-14,1105224.0466850144,1107685.3885558315,1106840.7139350292,1106559.27113376,1105581.236260027,1106378.1313139324,885.7391116812541
2019-11-15,1109347.9834578016,1111931.5502388028,1111084.0983028254,1110748.125603631,1109817.487381709,1110585.8489969538,917.4081496250268
2019-11-18,1109353.1024277892,1111913.096659793,1111108.193463598,1110740.4294638094,1109776.816819944,1110578.3277669866,920.0260370013939
2019-11-19,1110915.0777431547,1113485.5565002677,1112631.2266590372,1112297.3473403624,1111307.9993241748,1112127.4415133991,923.9540241203123
2019-11-20,1112946.6812919003,1115557.1859635336,1114709.1381384514,1114311.037047061,1113486.293865162,1114202.0672612216,915.8239429706568
2019-11-21,1114539.4723227625,1117147.9866777891,1116345.4467348985,1115903.1481120784,1115196.3006923953,1115826.4709079848,902.7844805234814
2019-11-22,1111417.1655769297,1114025.2951740103,1113226.039596509,1112794.3218397885,1112056.745180184,1112703.9134734843,905.6915488916205
2019-11-25,1111841.952042566,1114467.1422733988,1113663.3493614667,1113250.4905692074,1112499.828160688,1113144.5524814655,910.170774314682
2019-11-26,1112457.349634935,1114957.750487912,1114105.1314108714,1113883.3810608068,1113112.1305328591,1113703.1486254768,856.669975470253
2019-11-27,1115121.8522543807,1117661.47348508,1116726.471691955,1116537.4081793097,1115807.1058365174,1116370.8622894487,859.9674697093824
2019-11-29,1113398.590911548,1115886.307249209,1114962.016422971,1114825.622535553,1114018.7299098056,1114618.2534058173,850.4281909565049
2019-12-02,1113639.1527893555,1116129.4550851197,1115206.3783998254,1115051.6972429887,1114257.380969745,1114856.812897407,851.0944555359881
2019-12-03,1109724.1924204086,1112166.8081987102,1111248.1944888176,1110990.8825635638,1110271.1443273462,1110880.2443997695,837.8942125678271
2019-12-04,1115861.9714839312,1118074.8187069837,1117256.858007681,1117291.5805223456,1116844.5345361752,1117065.9526514234,721.6315046729272
2019-12-05,1114160.8392384094,1116365.666296571,1115487.820524559,1115306.8344363142,1115194.733497959,1115303.1787987624,704.2280409078322
2019-12-06,1113870.9852638042,1116050.761962249,1115162.3038344411,1114931.480834046,1114808.3715699634,1114964.7806929008,698.6174695596101
2019-12-09,1112933.506167694,1115059.7419618182,1114150.000374533,1113993.4538753522,1113804.0509195484,1113988.1506597893,681.2780771323312
2019-12-10,1112592.6222939647,1114738.4885318198,1113822.8577237555,1113664.0061026737,1113492.790328453,1113662.1529961335,686.5722489222019
2019-12-11,1112691.2895692224,1114841.4553823073,1113903.6095102197,1113740.5569139377,1113581.9052718144,1113751.7633295,687.6144228124314
2019-12-12,1117004.352114027,1119180.4352711698,1118224.0135788629,1118044.4827101454,1117924.116073095,1118075.47994946,694.863323797028
2019-12-13,1112743.0470604843,1115111.3141777858,1114131.9627465056,1114052.0755064017,1113811.3666514177,1113969.953228519,757.1188039604278
2019-12-16,1116496.6409616969,1118791.612349341,1117808.3037879616,1117700.602679668,1117504.0744010787,1117660.2468359494,732.3804803599696
2019-12-17,1115635.606811983,1117497.5391094815,1116911.223683845,1116877.9046476416,1116608.974516624,1116706.249753915,608.8279460771884
2019-12-18,1115396.699897101,1117160.0892990502,1116663.6007851465,1116635.2225961648,1116360.3304140077,1116443.188598294,583.3368295631637
2019-12-19,1113506.6528789315,1115233.2761558297,1114729.5578249732,1114725.6245185926,1114384.2607856316,1114515.8744327917,572.7427380072728
2019-12-20,1115920.0889555071,1117665.6215121034,1117147.8560063867,1117150.62079684,1116796.4862556758,1116936.1347053025,578.7627923860773
2019-12-23,1116989.771744581,1118744.295709479,1118157.2401164314,1118152.9611206588,1117898.7905066092,1117988.611839552,571.3586790107828
2019-12-24,1117970.2794378025,1119717.6113165764,1119042.2487583454,1119090.8832612757,1118894.1720366436,1118943.0389621288,562.1942584736935
2019-12-26,1120644.744908678,1122410.6528059945,1121610.6461226922,1121770.4658426233,1121466.7206018432,1121580.6460563664,568.283859896605
2019-12-27,1123718.3372966903,1125493.526914033,1124655.1198929525,1124792.1322902932,1124501.535780489,1124632.1304348917,569.2461447165989
